22.57747,60.65219,"[43325]","[43325]"
22.58967,60.65456,"[43326]","[43326]"
22.73758,60.70708,"E","[43327]"
22.74769,60.70944,"[43328]","[43328]"
22.90033,60.79161,"[43329]","[43329]"
22.99267,60.83144,"[43331]","[43331]"
23.01678,60.84261,"[43332]","[43332]"
23.41481,60.97522,"[43334]","[43334]"
23.49589,61.02578,"[43335]","[43335]"
23.49836,61.02872,"[43336]","[43336]"
23.52411,61.06844,"[43337]","[43337]"
23.60939,61.10644,"[43338]","[43338]"
23.61206,61.10697,"[43339]","[43339]"
23.64703,61.11525,"[43340]","[43340]"
23.69444,61.15222,"[43341]","[43341]"
23.70164,61.16961,"[43342]","[43342]"
23.71883,61.18644,"[43343]","[43343]"
23.78931,61.18428,"[43344]","[43344]"
27.61797,61.81478,"[43346]","[43346]"
27.60108,62.66206,"[43348]","[43348]"
27.60394,62.58122,"[43349]","[43349]"
27.66364,62.52697,"[43350]","[43350]"
29.55278,62.61769,"[43351]","[43351]"
27.12311,61.77094,"[44476]","[44476]"
26.16656,61.33289,"N","[49378]"
26.26578,61.36669,"N","[49379-]"
26.60328,61.43375,"W","[49992]"
21.90286,60.19400,"O","[50003]"
21.59344,60.17903,"O","[50005]"
24.64072,60.21872,"[51240]","[51240]"
24.73300,60.26225,"W","[51654]"
24.66503,60.22319,"W","[51655]"
24.81358,60.27708,"E","[51656]"
24.71372,60.25194,"E","[51935]"
25.13381,60.25150,"W","[53022]"
25.13369,60.25131,"E","[53023]"
25.08583,60.27472,"W","[53024]"
25.08556,60.27464,"E","[53025]"
25.04289,60.28131,"W","[53027]"
25.03522,60.28192,"E","[53028]"
24.94308,60.21333,"S","[53156]"
27.62239,62.54947,"[53415]","[53415]"
24.92733,60.18156,"S","[53434]"
22.72822,61.15631,"[53786]","[53786]"
23.23406,60.97494,"beidseitig","[53790-]"
23.13908,60.99569,"beidseitig","[53791-]"
23.08289,61.01097,"beidseitig","[53792]"
22.86381,61.09906,"west to east","[53793]"
22.86478,61.09869,"east to west","[53794]"
22.58336,61.17758,"east to west","[53795]"
25.80397,64.17997,"S","[53820]"
25.80328,64.17750,"N","[53916]"
21.78025,61.48931,"E","[54148]"
21.50636,61.11903,"S","[63445]"
21.50694,61.11861,"N","[63446]"
22.38325,60.38392,"NE","[64155]"
22.36453,60.33925,"S","[64156]"
21.55539,63.04022,"N","[81446]"
24.93742,60.17047,"S","[82410]"
24.91797,60.17572,"S","[82411]"
27.63139,63.12158,"[85267]","[85267]"
21.87658,61.42594,"S","[85440]"
25.67192,65.08464,"N","[85524]"
25.68208,65.09428,"NE","[85525]"
25.68156,65.09397,"SW","[85526]"
21.85831,61.59261,"60 pori Noormarkku","[86263]"
27.61025,62.63756,"[86264]","[86264]"
27.60636,62.59528,"[86265]","[86265]"
25.86769,64.26633,"[86266]","[86266]"
30.32408,62.22875,"[86267]","[86267]"
30.31653,62.23067,"[86268]","[86268]"
21.85172,61.58531,"N","[86269]"
24.57286,60.18667,"[86270]","[86270]"
24.57189,60.18608,"[86271]","[86271]"
24.54281,60.15128,"[86272]","[86272]"
24.54158,60.15636,"[86273]","[86273]"
26.20289,66.62314,"S","[87560]"
26.59853,61.43411,"> Heinola","[87742]"
25.62156,64.65247,"[88281]","[88281]"
24.43742,64.63633,"N","[89242]"
27.88536,62.31383,"[89273]","[89273]"
27.89633,62.31447,"S","[89274]"
21.84981,61.09744,"[90201]","[90201]"
24.44136,64.63883,"S","[90236]"
21.84050,63.15944,"[96140]","[96140]"
21.96864,61.66008,"[96822]","[96822]"
25.37297,65.29056,"bs","[99042]"
24.83081,60.22861,"W","[102980]"
30.17844,62.55872,"[103224]","[103224]"
30.16878,62.56000,"[103225]","[103225]"
25.37303,65.28933,"bs","[103226]"
25.36514,65.26336,"[103227]","[103227]"
23.11719,63.82819,"[103228]","[103228]"
22.34919,61.81389,"[103229]","[103229]"
21.82231,61.49550,"[103230]","[103230]"
21.74847,61.48039,"[103231]","[103231]"
24.92569,60.24094,"[103232]","[103232]"
24.91531,60.23894,"[103233]","[103233]"
24.87819,60.23469,"[103234]","[103234]"
24.87786,60.23456,"[103235]","[103235]"
24.83031,60.22839,"E","[103236]"
24.81694,60.22083,"[103237]","[103237]"
24.81608,60.21056,"[103238]","[103238]"
24.81589,60.21061,"[103239]","[103239]"
24.81356,60.18322,"[103240]","[103240]"
24.81317,60.18364,"[103241]","[103241]"
24.81017,60.20011,"[103244]","[103244]"
24.81003,60.20033,"[103245]","[103245]"
25.00747,60.24133,"[103344]","[103344]"
25.07617,60.22694,"NW","[103345]"
25.02153,60.24181,"W","[103346]"
25.08286,60.21897,"N","[103347]"
24.99550,60.24183,"[103533]","[103533]"
22.30953,61.80506,"eastbound","[104321]"
22.31300,61.80589,"westbound","[104322-]"
22.01339,61.70125,"[104323]","[104323]"
21.51583,61.14178,"W","[106342]"
25.52756,65.00878,"S","[106483]"
25.48200,65.00744,"[107233]","[107233]"
21.51247,61.14119,"[107533]","[107533]"
25.67128,65.08425,"S","[107554]"
25.04419,60.23575,"S","[107584]"
25.49389,65.02700,"[107730]","[107730]"
25.49458,65.02678,"[107731]","[107731]"
25.46544,64.99214,"N","[108292]"
25.04414,60.23561,"S","[108514]"
21.84553,61.47136,"[108713]","[108713]"
26.85517,60.71903,"S","[112401]"
24.85039,60.23108,"[113692]","[113692]"
25.00783,60.36575,"[114596]","[114596]"
25.02364,60.39053,"[114605]","[114605]"
22.26003,60.46344,"[114606]","[114606]"
23.57042,61.56122,"[114748]","[114748]"
25.48875,65.01219,"[114891]","[114891]"
25.53711,64.99119,"> South-East","[115009]"
25.56103,64.98078,">South-East","[115011]"
25.56150,64.98078,">North-West","[115012]"
25.53761,64.99114,"> North-West","[115014]"
22.25431,60.46458,"[115245]","[115245]"
28.01475,63.13397,"[115260]","[115260]"
28.00131,63.13225,"[115261]","[115261]"
25.07628,60.22669,"NW","[115263]"
25.06650,60.22869,"NW","[115264]"
25.02500,60.38806,"[115265]","[115265]"
25.02303,60.37903,"[115266]","[115266]"
25.01628,60.37150,"[115267]","[115267]"
25.00972,60.36750,"[115268]","[115268]"
24.96294,60.24456,"[115269]","[115269]"
24.85117,60.23144,"[115270]","[115270]"
24.80689,60.27489,"[115271]","[115271]"
24.47064,60.99467,"[115272]","[115272]"
24.06164,60.60733,"bs","[115273]"
23.57250,61.55142,"[115274]","[115274]"
22.59481,60.54194,"[115275]","[115275]"
22.31086,60.45578,"[115277]","[115277]"
22.30114,60.43583,"[115278]","[115278]"
22.28475,60.47892,"[115279]","[115279]"
22.25067,60.43167,"[115280]","[115280]"
22.24639,60.46067,"[115281]","[115281]"
22.00992,61.69919,"[115282]","[115282]"
21.97011,61.66161,"[115283-]","[115283-]"
21.86656,61.51019,"[115284]","[115284]"
21.74858,61.47294,"[115285]","[115285]"
21.63364,61.55211,"[115286-]","[115286-]"
24.98256,60.18667,"[117151]","[117151]"
24.97522,60.18753,"[117158]","[117158]"
24.87872,60.29794,"[118762]","[118762]"
26.92786,60.46261,"[120617]","[120617]"
25.99719,61.51747,"[121356]","[121356]"
24.25131,60.09558,"[121816]","[121816]"
24.25133,60.09567,"[121833]","[121833]"
26.00886,61.60683,"[122224]","[122224]"
26.00833,61.58228,"[122225]","[122225]"
26.00792,61.54428,"[122226]","[122226]"
26.00811,61.54647,"[122227]","[122227]"
26.00575,61.55983,"[122228]","[122228]"
26.00547,61.52597,"[122229]","[122229]"
26.00850,61.60019,"[122230]","[122230]"
25.90033,62.22628,"[122231-]","[122231-]"
24.87878,60.29781,"[122232]","[122232]"
25.98750,61.44806,"[122234]","[122234]"
25.98894,61.44606,"[122235]","[122235]"
25.96344,60.51614,"[122236]","[122236]"
25.96475,60.51381,"[122237]","[122237]"
22.30764,60.45961,"[122238]","[122238]"
22.26964,60.48614,"[122239]","[122239]"
26.25272,60.67344,"[122240]","[122240]"
26.20169,60.61897,"[122241]","[122241]"
26.03958,62.07281,"[122242]","[122242]"
26.04278,62.06900,"[122243]","[122243]"
26.43533,60.73322,"[122244]","[122244]"
26.42675,60.72806,"[122245]","[122245]"
25.87786,62.24506,"[122246]","[122246]"
22.46664,60.50833,"[122247]","[122247]"
26.11650,60.60486,"[122248]","[122248]"
26.11164,60.59922,"[122249]","[122249]"
26.07133,60.57306,"[122250]","[122250]"
26.53750,60.82756,"[122251]","[122251]"
26.53594,60.82553,"[122252]","[122252]"
26.57133,60.86133,"[122253]","[122253]"
26.56367,60.85894,"[122254]","[122254]"
23.03472,63.05744,"[122255]","[122255]"
23.03517,63.05689,"[122256]","[122256]"
26.91789,60.47258,"[122257]","[122257]"
26.91769,60.47431,"[122258]","[122258]"
26.89811,60.49686,"[122259]","[122259]"
25.08258,60.21900,"N","[122260]"
26.09533,61.78431,"[122261]","[122261]"
26.09514,61.78881,"[122262]","[122262]"
26.10261,61.74269,"[122263]","[122263]"
26.10650,61.75039,"[122264]","[122264]"
26.03892,61.41378,"[124808]","[124808]"
26.19706,60.61825,"[124969]","[124969]"
26.24969,60.66883,"[126979]","[126979]"
26.05344,60.56058,"[126980]","[126980]"
22.86686,62.80114,"[130429]","[130429]"
22.86778,62.80058,"[130430]","[130430]"
24.91814,60.17603,"S","[136990]"
27.45100,64.11833,">S","[139000]"
27.82061,64.25697,"> N","[139068]"
27.84636,62.96706,"[139111]","[139111]"
22.98475,60.82850,"[139112]","[139112]"
25.00183,60.41461,"S","[139113]"
24.57228,64.06389,"[139114]","[139114]"
24.02678,60.22008,"[139115]","[139115]"
22.20028,62.42308,"[139116]","[139116]"
27.45100,64.11831,"> N","[139294]"
27.82067,64.25722,"> S","[139296]"
28.05997,64.32431,"> N","[139297]"
28.10550,64.38119,"> S","[139298]"
28.10511,64.38078,"> N","[139299]"
27.66953,64.21550,"> S","[139300-]"
27.66442,64.21361,"> N","[139301]"
27.79428,64.23283,"> N","[139302]"
28.00994,64.30089,"> N","[139303]"
28.06144,64.32492,"> S","[139304]"
28.00881,64.30042,"> NE","[139309]"
25.68692,60.40200,"[140032]","[140032]"
24.02817,66.03317,"[140176]","[140176]"
24.01375,66.04478,"[140177]","[140177]"
23.96508,66.77231,"[140182]","[140182]"
23.99719,66.80878,"[140183]","[140183]"
23.66872,66.32256,"[140194]","[140194]"
23.66878,66.32283,"[140195]","[140195]"
23.88861,66.66822,"[140198]","[140198]"
23.86422,66.55389,"[140228]","[140228]"
27.85789,63.14125,"SW","[140231]"
23.31083,60.06067,"[140232]","[140232]"
23.17503,60.38128,"[140233]","[140233]"
23.13419,60.25075,"> S (?)","[140234-]"
23.77331,66.22608,"[140235]","[140235]"
23.40217,60.00386,"[140236-]","[140236-]"
27.34014,60.75278,"[140542]","[140542]"
27.33642,60.75064,"> N (?)","[140543]"
27.19233,60.61542,"[140544-]","[140544-]"
23.18469,60.43886,"[141962]","[141962]"
23.18325,60.43819,"[142134]","[142134]"
23.11969,60.19428,"[143236-]","[143236-]"
23.21972,60.09742,"[143237]","[143237]"
23.22144,60.09472,"[143238]","[143238]"
23.27764,60.06714,"[143239]","[143239]"
27.53072,60.89422,"[143492]","[143492]"
27.25256,60.65450,"[143493]","[143493]"
27.25283,60.65472,"[143494-]","[143494-]"
27.53556,60.89536,"[143495]","[143495]"
27.21119,60.62861,"[143505]","[143505]"
27.58058,60.92344,"[143506]","[143506]"
27.58075,60.92378,"[143507]","[143507]"
24.06300,65.97331,"[143530]","[143530]"
25.67458,60.39311,"[143941-]","[143941-]"
23.37147,60.54667,"[143953]","[143953]"
23.37083,60.54631,"[143954]","[143954]"
23.52075,60.62058,"[144040]","[144040]"
23.51944,60.63056,"[144041]","[144041]"
23.51389,60.63825,"[144042]","[144042]"
23.51856,60.63131,"[144043]","[144043]"
23.41111,59.99236,"[144463-]","[144463-]"
27.22428,60.63331,"[144464]","[144464]"
23.69625,66.37917,"[144465]","[144465]"
24.58450,64.06456,"[144475-]","[144475-]"
27.79292,64.23242,"> N","[144484]"
29.03297,61.88042,"[144747]","[144747]"
29.86994,62.51900,"[145338]","[145338]"
28.91822,61.86981,"[145642]","[145642]"
28.80383,61.87969,"[145643]","[145643]"
24.87400,60.20303,"[149172]","[149172]"
23.73000,61.50167,"[153067]","[153067]"
23.73017,61.50186,"[153068]","[153068]"
23.77289,61.50733,"[153068]","[153068]"
23.77436,61.50747,"[153069]","[153069]"
23.77442,61.50731,"[153070]","[153070]"
23.73164,61.50142,"[153070]","[153070]"
21.62592,63.08517,"[153079-]","[153079-]"
24.99075,60.22122,"[154143]","[154143]"
24.88339,60.19936,"[154147-]","[154147-]"
25.09111,60.21006,"[154157]","[154157]"
25.67542,60.40039,"[154159]","[154159]"
28.03572,62.33683,"[154172]","[154172]"
24.94556,60.20278,"[155181]","[155181]"
26.60592,63.64561,">SW","[156251]"
26.60442,63.64469,">NE","[156252]"
24.92572,60.16497,"[156314]","[156314]"
23.08164,61.01131,"[156338]","[156338]"
24.99486,60.24178,"[156355]","[156355]"
25.00714,60.24122,"[156356]","[156356]"
24.87506,60.16083,"[156508]","[156508]"
24.90639,60.19347,"[156830]","[156830]"
24.96831,60.20889,"[157063]","[157063]"
24.96850,60.23464,"[157064]","[157064]"
24.99711,60.27450,"[157065]","[157065]"
23.84281,61.46417,"[157979]","[157979]"
23.84267,61.46481,"[157980]","[157980]"
24.80761,60.18933,"[157981]","[157981]"
24.80731,60.18933,"[157982]","[157982]"
21.61992,63.11083,"[158035]","[158035]"
23.87464,61.47758,"[158279]","[158279]"
26.81564,62.62639,"[158668-]","[158668-]"
23.91697,61.47469,"[158844-]","[158844-]"
23.91764,61.47458,"[158845-]","[158845-]"
24.88892,60.23294,"[158932]","[158932]"
23.82783,61.48336,"[159075-]","[159075-]"
26.84225,62.61900,"[159076]","[159076]"
23.89689,61.47606,"[159480-]","[159480-]"
23.89625,61.47617,"[159481-]","[159481-]"
23.84897,61.45397,"[159864-]","[159864-]"
25.75067,62.25483,"[159897-]","[159897-]"
22.25047,60.43697,"[161401-]","[161401-]"
23.77536,61.47589,"[161707]","[161707]"
25.75839,62.24603,"[161710]","[161710]"
22.26389,60.46203,"[161711]","[161711]"
22.26500,60.46114,"[161712]","[161712]"
22.33044,60.44453,"[161713-]","[161713-]"
22.32178,60.44769,"[161714-]","[161714-]"
22.32231,60.44739,"[161715-]","[161715-]"
22.29122,60.43864,"[161825]","[161825]"
23.82189,61.49350,"[162346]","[162346]"
23.82244,61.49314,"[162347]","[162347]"
22.35822,60.36422,"[163744-]","[163744-]"
22.35858,60.36722,"[163745-]","[163745-]"
23.82239,61.49350,"[164966]","[164966]"
23.82156,61.49328,"[164967]","[164967]"
23.82769,61.48411,"[164968-]","[164968-]"
24.96472,60.19319,"[166606]","[166606]"
24.96450,60.19267,"[166607]","[166607]"
25.02017,60.24242,"[166608-]","[166608-]"
25.07681,60.22894,"[166609-]","[166609-]"
24.94481,60.20869,"[166610]","[166610]"
24.16458,65.85117,"[166903]","[166903]"
26.83778,60.88614,"bs","[167093]"
21.85625,60.79875,"beidseitig","[167164]"
22.46478,60.50672,"[167806]","[167806]"
24.95650,60.18222,"[168650-]","[168650-]"
24.95636,60.18231,"[168651-]","[168651-]"
24.94883,60.20953,"[168652-]","[168652-]"
24.90983,60.19128,"[168653-]","[168653-]"
24.90603,60.19122,"[168654-]","[168654-]"
24.88831,60.21025,"[168655]","[168655]"
24.96028,60.17117,"[170109-]","[170109-]"
24.92136,60.16381,"[170965-]","[170965-]"
23.51825,61.46744,"SW","[171089]"
25.78192,62.26031,"[171844-]","[171844-]"
22.24569,60.46111,"[172380]","[172380]"
26.58792,60.86692,"bs","[172382]"
26.95389,60.60525,"bs","[172383]"
27.65653,62.88164,"[172387]","[172387]"
27.62692,62.84447,"[172388-]","[172388-]"
25.08039,60.28556,"[172742-]","[172742-]"
27.68203,62.90556,"[172919-]","[172919-]"
27.66403,62.89903,"[172920-]","[172920-]"
24.92956,60.18258,"[174149-]","[174149-]"
25.72836,62.24550,"[174624-]","[174624-]"
25.70508,62.24261,"[174625-]","[174625-]"
25.02961,60.28411,"[174707-]","[174707-]"
24.97017,60.27361,"[174884-]","[174884-]"
25.03994,60.26592,"[174886-]","[174886-]"
25.00750,60.24892,"[174887-]","[174887-]"
25.08517,60.21094,"[174888-]","[174888-]"
24.96642,60.18503,"[175887-]","[175887-]"
26.05739,61.69700,"[176120-]","[176120-]"
26.02983,61.64703,"[176912-]","[176912-]"
24.92917,60.19225,"[177129-]","[177129-]"
27.73167,64.21611,"[177133-]","[177133-]"
25.71783,62.23281,"[177527-]","[177527-]"
24.84236,60.26619,"[177532-]","[177532-]"
23.87411,61.47778,"[177775]","[177775]"
23.76539,61.48611,"[177776]","[177776]"
24.84644,60.23842,"[178013-]","[178013-]"
24.85919,60.26389,"[178357-]","[178357-]"
24.96186,60.17419,"[178745-]","[178745-]"
24.88450,60.19767,"[178970-]","[178970-]"
24.94400,60.22958,"[178971-]","[178971-]"
24.91908,60.18878,"[178972-]","[178972-]"
25.08897,60.23711,"[178973-]","[178973-]"
25.01203,60.23269,"[178974-]","[178974-]"
24.94981,60.17364,"[178975-]","[178975-]"
25.13592,60.20992,"[179472-]","[179472-]"
25.03703,65.66061,"[180195-]","[180195-]"
22.26422,60.46208,"[180209]","[180209]"
22.26486,60.46108,"[180210]","[180210]"
25.76253,62.24831,"[180211]","[180211]"
27.80381,61.97358,"[180214]","[180214]"
25.08025,60.25436,"[180409-]","[180409-]"
24.93614,60.19592,"[180832-]","[180832-]"
22.30619,60.47247,"[180938-]","[180938-]"
25.02228,60.29094,"[182161-]","[182161-]"
24.97053,60.27508,"[183421-]","[183421-]"
24.72594,60.19386,"[183670]","[183670]"
27.73333,64.22983,"[186535-]","[186535-]"
